InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,Revenue
C549392,10080,SOLAR LIGHT STAKES 6PK LARGE,-4,2023-07-14 00:00,8.1,C14234,United Kingdom,Garden,-32.4
C549392,10050,RETRO TIN TOY CAR BLUE,72,2023-07-14 00:00,14.74,C14234,United Kingdom,Toys & Games,1061.28
C549392,10074,FOUNTAIN PEN GIFT SET RED,500,2023-07-14 00:00,4.97,C14234,United Kingdom,Stationery,2485.0
C549417,10088,WOOL FELT HAT,-9,2023-09-08 00:00,18.57,C10361,United Kingdom,Clothing,-167.13
C549417,10074,FOUNTAIN PEN GIFT SET RED,-8,2023-09-08 00:00,4.97,C10361,United Kingdom,Stationery,-39.76
C549429,10000,VINTAGE CANDLE HOLDER,-5,2024-01-24 00:00,5.56,C10711,United Kingdom,Home Decor,-27.8
C549540,10074,FOUNTAIN PEN GIFT SET RED,-3,2024-08-16 00:00,4.97,C13909,United Kingdom,Stationery,-14.91
C549631,10030,HERB GARDEN PLANTER LARGE,-7,2023-12-11 00:00,9.12,C11660,United Kingdom,Kitchen,-63.84
C549631,10073,FOUNTAIN PEN GIFT SET,-7,2023-12-11 00:00,3.13,C11660,United Kingdom,Stationery,-21.91
C549631,10057,CARD GAME FAMILY FUN RED,-2,2023-12-11 00:00,17.56,C11660,United Kingdom,Toys & Games,-35.12
C549631,10070,WASHI TAPE COLLECTION BLUE,-10,2023-12-11 00:00,5.43,C11660,United Kingdom,Stationery,-54.3
C549631,10023,BAMBOO CUTTING BOARD,-9,2023-12-11 00:00,10.43,C11660,United Kingdom,Kitchen,-93.87
C549675,10058,CLAY MODELLING KIT,-1,2024-05-15 00:00,16.19,C10323,United Kingdom,Toys & Games,-16.19
C549675,10079,BUTTERFLY WIND SPINNER LARGE,-1,2024-05-15 00:00,24.74,C10323,United Kingdom,Garden,-24.74
C549675,10042,THANK YOU CARDS PACK 10 LARGE,-11,2024-05-15 00:00,6.35,C10323,United Kingdom,Gifts & Cards,-69.85
C549675,10061,FOAM DART BLASTER RED,-7,2024-05-15 00:00,9.5,C10323,United Kingdom,Toys & Games,-66.5
C549675,10019,SCENTED REED DIFFUSER SMALL,-11,2024-05-15 00:00,10.23,C10323,United Kingdom,Home Decor,-112.53
C549718,10077,GARDEN TOOL SET MINI,-7,2023-03-10 00:00,32.07,C13295,United Kingdom,Garden,-224.49
C549782,10016,RUSTIC MIRROR FRAME BLUE,-4,2023-12-23 00:00,11.62,C14370,United Kingdom,Home Decor,-46.48
C549852,10025,CAST IRON SKILLET BLUE,-12,2023-11-13 00:00,9.85,C11486,United Kingdom,Kitchen,-118.2
C549861,10021,RETRO ENAMEL MUG RED,-5,2023-07-05 00:00,2.58,C10323,United Kingdom,Kitchen,-12.9
C550054,10065,STICKY NOTE PADS PACK SMALL,-4,2022-12-23 00:00,4.14,C14750,United Kingdom,Stationery,-16.56
C550054,10036,PERSONALISED BIRTHDAY CARD RED,-12,2022-12-23 00:00,11.05,C14750,United Kingdom,Gifts & Cards,-132.60000000000002
C550054,10015,RUSTIC MIRROR FRAME LARGE,-9,2022-12-23 00:00,12.59,C14750,United Kingdom,Home Decor,-113.31
C550076,10006,WOODEN PHOTO FRAME,-6,2023-12-02 00:00,11.45,,Belgium,Home Decor,-68.69999999999999
C550076,10004,HANGING HEART DECORATION,-12,2023-12-02 00:00,3.67,,Belgium,Home Decor,-44.04
C550076,10046,,-12,2023-12-02 00:00,11.68,,Belgium,Gifts & Cards,-140.16
C550076,10051,RETRO TIN TOY CAR SMALL,-8,2023-12-02 00:00,15.25,,Belgium,Toys & Games,-122.0
C550175,10067,DESK ORGANISER BAMBOO BLUE,-8,2024-05-30 00:00,7.48,C13623,France,Stationery,-59.84
C550175,10006,WOODEN PHOTO FRAME,-5,2024-05-30 00:00,11.45,C13623,France,Home Decor,-57.25
C550216,10057,CARD GAME FAMILY FUN RED,-7,2023-09-14 00:00,17.56,C11990,United Kingdom,Toys & Games,-122.92
C550262,10009,METAL WALL CLOCK LARGE,-11,2023-12-20 00:00,12.62,C11167,United Kingdom,Home Decor,-138.82
C550354,10064,BALLPOINT PEN SET 12 LARGE,-5,2023-05-26 00:00,6.28,C11358,United Kingdom,Stationery,-31.4
C550354,10089,WOOL FELT HAT LARGE,-12,2023-05-26 00:00,39.47,C11358,United Kingdom,Clothing,-473.64
C550396,10008,WOODEN PHOTO FRAME RED,-2,2023-04-22 00:00,7.74,C11525,United Kingdom,Home Decor,-15.48
C550431,10007,WOODEN PHOTO FRAME LARGE,-12,2023-06-15 00:00,11.27,C14581,United Kingdom,Home Decor,-135.24
C550431,10010,METAL WALL CLOCK BLUE,-11,2023-06-15 00:00,2.58,C14581,United Kingdom,Home Decor,-28.380000000000003
C550431,10033,VINTAGE RECIPE BOOK STAND BLUE,-6,2023-06-15 00:00,22.96,C14581,United Kingdom,Kitchen,-137.76
C550431,10089,WOOL FELT HAT LARGE,-7,2023-06-15 00:00,39.47,C14581,United Kingdom,Clothing,-276.29
C550431,10032,VINTAGE RECIPE BOOK STAND GREEN,-2,2023-06-15 00:00,3.06,C14581,United Kingdom,Kitchen,-6.12
C550431,10052,PLUSH BEAR COLLECTION SMALL,-7,2023-06-15 00:00,16.71,C14581,United Kingdom,Toys & Games,-116.97
C550431,10070,WASHI TAPE COLLECTION BLUE,-10,2023-06-15 00:00,5.43,C14581,United Kingdom,Stationery,-54.3
C550431,10017,SCENTED REED DIFFUSER,-7,2023-06-15 00:00,9.4,C14581,United Kingdom,Home Decor,-65.8
C550431,10061,FOAM DART BLASTER RED,-8,2023-06-15 00:00,9.5,C14581,United Kingdom,Toys & Games,-76.0
C550580,10088,WOOL FELT HAT,-1,2023-05-12 00:00,18.57,C10051,United Kingdom,Clothing,-18.57
C550580,10001,VINTAGE CANDLE HOLDER SMALL,-9,2023-05-12 00:00,4.24,C10051,United Kingdom,Home Decor,-38.16
C550617,10059,CLAY MODELLING KIT LARGE,-4,2023-11-13 00:00,6.02,C14390,United Kingdom,Toys & Games,-24.08
C550629,10082,BIRD FEEDER HANGING GREEN,-11,2024-07-17 00:00,29.03,C12246,United Kingdom,Garden,-319.33000000000004
C550629,10041,RIBBON BUNDLE PACK GREEN,-10,2024-07-17 00:00,3.3,C12246,United Kingdom,Gifts & Cards,-33.0
C550629,10070,WASHI TAPE COLLECTION BLUE,-5,2024-07-17 00:00,5.43,C12246,United Kingdom,Stationery,-27.15
C550629,10007,WOODEN PHOTO FRAME LARGE,-10,2024-07-17 00:00,11.27,C12246,United Kingdom,Home Decor,-112.7
C550629,10080,SOLAR LIGHT STAKES 6PK LARGE,-9,2024-07-17 00:00,8.1,C12246,United Kingdom,Garden,-72.89999999999999
C550629,10026,GLASS STORAGE JARS SET BLUE,-3,2024-07-17 00:00,14.05,C12246,United Kingdom,Kitchen,-42.150000000000006
C550633,10033,VINTAGE RECIPE BOOK STAND BLUE,-9,2023-05-31 00:00,22.96,C13183,United Kingdom,Kitchen,-206.64
C550633,10005,HANGING HEART DECORATION GREEN,-8,2023-05-31 00:00,5.41,C13183,United Kingdom,Home Decor,-43.28
C550675,10027,GLASS STORAGE JARS SET,-5,2023-03-03 00:00,7.25,C10351,Germany,Kitchen,-36.25
C550675,10047,WAX SEAL STAMP KIT BLUE,-4,2023-03-03 00:00,10.45,C10351,Germany,Gifts & Cards,-41.8
C550797,10086,CANVAS TOTE BAG PRINTED SMALL,-11,2024-07-20 00:00,7.17,C11861,United Kingdom,Clothing,-78.87
C550797,10061,FOAM DART BLASTER RED,-5,2024-07-20 00:00,9.5,C11861,United Kingdom,Toys & Games,-47.5
C550797,10041,RIBBON BUNDLE PACK GREEN,-2,2024-07-20 00:00,3.3,C11861,United Kingdom,Gifts & Cards,-6.6
C550797,10085,CANVAS TOTE BAG PRINTED GREEN,-7,2024-07-20 00:00,39.55,C11861,United Kingdom,Clothing,-276.85
C550797,10031,COPPER MEASURING CUPS RED,-4,2024-07-20 00:00,20.81,C11861,United Kingdom,Kitchen,-83.24
C550944,10073,FOUNTAIN PEN GIFT SET,-12,2024-07-17 00:00,3.13,C14750,United Kingdom,Stationery,-37.56
C551082,10084,FAIR ISLE KNIT SCARF SMALL,-6,2024-11-28 00:00,22.24,C10195,United Kingdom,Clothing,-133.44
C551082,10071,WASHI TAPE COLLECTION GREEN,-10,2024-11-28 00:00,3.87,C10195,United Kingdom,Stationery,-38.7
C551105,10002,VINTAGE CANDLE HOLDER BLUE,-9,2023-02-11 00:00,3.78,C12929,United Kingdom,Home Decor,-34.02
C551105,10014,WICKER STORAGE BASKET GREEN,-10,2023-02-11 00:00,3.71,C12929,United Kingdom,Home Decor,-37.1
C551115,10033,VINTAGE RECIPE BOOK STAND BLUE,-11,2024-11-06 00:00,22.96,C10818,United Kingdom,Kitchen,-252.56
C551115,10083,BIRD FEEDER HANGING RED,-1,2024-11-06 00:00,9.9,C10818,United Kingdom,Garden,-9.9
C551115,10031,COPPER MEASURING CUPS RED,-10,2024-11-06 00:00,20.81,C10818,United Kingdom,Kitchen,-208.1
C551115,10069,WASHI TAPE COLLECTION RED,500,2024-11-06 00:00,7.96,C10818,United Kingdom,Stationery,3980.0
C551194,10002,VINTAGE CANDLE HOLDER BLUE,48,2023-05-25 00:00,3.78,C10887,United Kingdom,Home Decor,181.44
C551194,10066,DESK ORGANISER BAMBOO RED,-3,2023-05-25 00:00,7.74,C10887,United Kingdom,Stationery,-23.22
C551194,10007,WOODEN PHOTO FRAME LARGE,-12,2023-05-25 00:00,11.27,C10887,United Kingdom,Home Decor,-135.24
C551194,10057,CARD GAME FAMILY FUN RED,-8,2023-05-25 00:00,17.56,C10887,United Kingdom,Toys & Games,-140.48
C551194,10081,BIRD FEEDER HANGING LARGE,-8,2023-05-25 00:00,28.32,C10887,United Kingdom,Garden,-226.56
C551194,10036,PERSONALISED BIRTHDAY CARD RED,-7,2023-05-25 00:00,11.05,C10887,United Kingdom,Gifts & Cards,-77.35000000000001
C551194,10058,CLAY MODELLING KIT,-5,2023-05-25 00:00,16.19,C10887,United Kingdom,Toys & Games,-80.95
C551255,10017,SCENTED REED DIFFUSER,-3,2022-12-19 00:00,9.4,,Other,Home Decor,-28.200000000000003
C551298,10085,CANVAS TOTE BAG PRINTED GREEN,-7,2023-11-19 00:00,39.55,C13953,United Kingdom,Clothing,-276.85
C551330,10010,METAL WALL CLOCK BLUE,-6,2023-05-21 00:00,2.58,C14585,Australia,Home Decor,-15.48
C551330,10066,DESK ORGANISER BAMBOO RED,-5,2023-05-21 00:00,7.74,C14585,Australia,Stationery,-38.7
C551330,10033,VINTAGE RECIPE BOOK STAND BLUE,-3,2023-05-21 00:00,22.96,C14585,Australia,Kitchen,-68.88
C551332,10069,WASHI TAPE COLLECTION RED,-11,2022-12-04 00:00,7.96,C10710,United Kingdom,Stationery,-87.56
C551335,10026,GLASS STORAGE JARS SET BLUE,-12,2023-08-12 00:00,14.05,C14160,United Kingdom,Kitchen,-168.60000000000002
C551358,10013,STRING LIGHT GARLAND SMALL,-8,2024-11-30 00:00,6.71,C12215,United Kingdom,Home Decor,-53.68
C551386,10000,VINTAGE CANDLE HOLDER,-8,2024-06-03 00:00,5.56,C11255,United Kingdom,Home Decor,-44.48
C551443,10083,BIRD FEEDER HANGING RED,-4,2024-04-28 00:00,9.9,C10586,United Kingdom,Garden,-39.6
C551443,10082,BIRD FEEDER HANGING GREEN,-9,2024-04-28 00:00,29.03,C10586,United Kingdom,Garden,-261.27
C551443,10047,WAX SEAL STAMP KIT BLUE,-6,2024-04-28 00:00,10.45,C10586,United Kingdom,Gifts & Cards,-62.7
C551575,10083,BIRD FEEDER HANGING RED,-11,2023-08-31 00:00,9.9,C10037,United Kingdom,Garden,-108.9
C551575,10049,RETRO TIN TOY CAR LARGE,-10,2023-08-31 00:00,6.01,C10037,United Kingdom,Toys & Games,-60.1
C551575,10034,PERSONALISED BIRTHDAY CARD SMALL,-10,2023-08-31 00:00,8.16,C10037,United Kingdom,Gifts & Cards,-81.6
C551589,10061,FOAM DART BLASTER RED,500,2024-05-10 00:00,9.5,C11902,United Kingdom,Toys & Games,4750.0
C551697,10019,SCENTED REED DIFFUSER SMALL,-9,2023-10-17 00:00,10.23,C14785,United Kingdom,Home Decor,-92.07
C551697,10015,RUSTIC MIRROR FRAME LARGE,-2,2023-10-17 00:00,12.59,C14785,United Kingdom,Home Decor,-25.18
C551697,10045,LUXURY TISSUE PAPER SET GREEN,-10,2023-10-17 00:00,5.11,C14785,United Kingdom,Gifts & Cards,-51.1
C551697,10058,CLAY MODELLING KIT,-3,2023-10-17 00:00,16.19,C14785,United Kingdom,Toys & Games,-48.57000000000001
C551697,10069,WASHI TAPE COLLECTION RED,-3,2023-10-17 00:00,7.96,C14785,United Kingdom,Stationery,-23.88
C551762,10061,FOAM DART BLASTER RED,-11,2024-06-06 00:00,9.5,C12547,United Kingdom,Toys & Games,-104.5
C551857,10000,VINTAGE CANDLE HOLDER,-6,2024-11-24 00:00,5.56,C11748,United Kingdom,Home Decor,-33.36
C551876,10025,CAST IRON SKILLET BLUE,-9,2024-10-27 00:00,9.85,C12692,United Kingdom,Kitchen,-88.64999999999999
C551879,10084,FAIR ISLE KNIT SCARF SMALL,-3,2024-06-26 00:00,22.24,C12179,United Kingdom,Clothing,-66.72
C551879,10044,KRAFT PAPER ROLL SMALL,-11,2024-06-26 00:00,5.56,C12179,United Kingdom,Gifts & Cards,-61.16
C551879,10001,VINTAGE CANDLE HOLDER SMALL,-9,2024-06-26 00:00,4.24,C12179,United Kingdom,Home Decor,-38.16
C551879,10027,GLASS STORAGE JARS SET,-5,2024-06-26 00:00,7.25,C12179,United Kingdom,Kitchen,-36.25
C551879,10002,VINTAGE CANDLE HOLDER BLUE,-9,2024-06-26 00:00,3.78,C12179,United Kingdom,Home Decor,-34.02
C551920,10034,PERSONALISED BIRTHDAY CARD SMALL,-2,2023-03-03 00:00,8.16,C11339,United Kingdom,Gifts & Cards,-16.32
C551925,10012,STRING LIGHT GARLAND RED,-2,2023-08-29 00:00,14.47,C12441,United Kingdom,Home Decor,-28.94
C551925,10067,DESK ORGANISER BAMBOO BLUE,-6,2023-08-29 00:00,7.48,C12441,United Kingdom,Stationery,-44.88
C552110,10078,BUTTERFLY WIND SPINNER,-6,2023-11-10 00:00,11.38,C13141,Spain,Garden,-68.28
C552241,10028,GLASS STORAGE JARS SET RED,-2,2024-03-01 00:00,12.36,C12482,Netherlands,Kitchen,-24.72
C552244,10030,HERB GARDEN PLANTER LARGE,-8,2023-12-31 00:00,9.12,C12567,United Kingdom,Kitchen,-72.96
C552244,10072,FOUNTAIN PEN GIFT SET GREEN,-8,2023-12-31 00:00,2.3,C12567,United Kingdom,Stationery,-18.4
C552244,10053,PLUSH BEAR COLLECTION BLUE,-2,2023-12-31 00:00,5.87,C12567,United Kingdom,Toys & Games,-11.74
C552244,10049,RETRO TIN TOY CAR LARGE,-3,2023-12-31 00:00,6.01,C12567,United Kingdom,Toys & Games,-18.03
C552244,10017,SCENTED REED DIFFUSER,-1,2023-12-31 00:00,9.4,C12567,United Kingdom,Home Decor,-9.4
C552273,10042,THANK YOU CARDS PACK 10 LARGE,-7,2023-03-13 00:00,6.35,C13735,United Kingdom,Gifts & Cards,-44.45
C552388,10000,VINTAGE CANDLE HOLDER,-1,2024-06-28 00:00,5.56,C13496,France,Home Decor,-5.56
C552388,10089,WOOL FELT HAT LARGE,-6,2024-06-28 00:00,39.47,C13496,France,Clothing,-236.82
C552399,10011,CERAMIC VASE SET SMALL,-5,2023-03-12 00:00,7.78,C11201,United Kingdom,Home Decor,-38.9
C552448,10031,COPPER MEASURING CUPS RED,-5,2024-10-18 00:00,20.81,C14491,United Kingdom,Kitchen,-104.05
C552448,10038,GIFT WRAP SET ASSORTED BLUE,-7,2024-10-18 00:00,9.16,C14491,United Kingdom,Gifts & Cards,-64.12
C552499,10058,CLAY MODELLING KIT,-5,2023-11-15 00:00,16.19,C10119,United Kingdom,Toys & Games,-80.95
C552518,10074,FOUNTAIN PEN GIFT SET RED,-2,2023-02-24 00:00,4.97,,Germany,Stationery,-9.94
C552518,10051,RETRO TIN TOY CAR SMALL,-12,2023-02-24 00:00,15.25,,Germany,Toys & Games,-183.0
C552518,10037,GIFT WRAP SET ASSORTED RED,-12,2023-02-24 00:00,2.41,,Germany,Gifts & Cards,-28.92
C552518,10066,DESK ORGANISER BAMBOO RED,-1,2023-02-24 00:00,7.74,,Germany,Stationery,-7.74
C552556,10061,FOAM DART BLASTER RED,-10,2023-12-06 00:00,9.5,C12758,United Kingdom,Toys & Games,-95.0
C552556,10024,CAST IRON SKILLET SMALL,-1,2023-12-06 00:00,5.32,C12758,United Kingdom,Kitchen,-5.32
C552556,10011,CERAMIC VASE SET SMALL,-8,2023-12-06 00:00,7.78,C12758,United Kingdom,Home Decor,-62.24
C552620,10086,CANVAS TOTE BAG PRINTED SMALL,-7,2024-11-12 00:00,7.17,,France,Clothing,-50.19
C552620,10005,HANGING HEART DECORATION GREEN,-12,2024-11-12 00:00,5.41,,France,Home Decor,-64.92
C552620,10038,GIFT WRAP SET ASSORTED BLUE,-1,2024-11-12 00:00,9.16,,France,Gifts & Cards,-9.16
C552642,10020,RETRO ENAMEL MUG LARGE,-1,2023-12-19 00:00,18.06,C13189,United Kingdom,Kitchen,-18.06
C552788,10005,HANGING HEART DECORATION GREEN,-6,2023-08-12 00:00,5.41,C11507,United Kingdom,Home Decor,-32.46
C552788,10040,RIBBON BUNDLE PACK LARGE,-11,2023-08-12 00:00,5.3,C11507,United Kingdom,Gifts & Cards,-58.3
C552788,10085,CANVAS TOTE BAG PRINTED GREEN,-6,2023-08-12 00:00,39.55,C11507,United Kingdom,Clothing,-237.3
C552788,10055,CARD GAME FAMILY FUN LARGE,-2,2023-08-12 00:00,7.13,C11507,United Kingdom,Toys & Games,-14.26
C552788,10092,COTTON SLEEP MASK SET GREEN,-8,2023-08-12 00:00,23.51,C11507,United Kingdom,Clothing,-188.08
C552788,10017,SCENTED REED DIFFUSER,-5,2023-08-12 00:00,9.4,C11507,United Kingdom,Home Decor,-47.0
C552855,10059,CLAY MODELLING KIT LARGE,-7,2023-07-02 00:00,6.02,C11343,United Kingdom,Toys & Games,-42.14
C552895,10003,HANGING HEART DECORATION LARGE,-2,2022-12-15 00:00,2.9,C11758,United Kingdom,Home Decor,-5.8
C552895,10066,DESK ORGANISER BAMBOO RED,-4,2022-12-15 00:00,7.74,C11758,United Kingdom,Stationery,-30.96
C552895,10002,VINTAGE CANDLE HOLDER BLUE,-2,2022-12-15 00:00,3.78,C11758,United Kingdom,Home Decor,-7.56
C552895,10044,KRAFT PAPER ROLL SMALL,-1,2022-12-15 00:00,5.56,C11758,United Kingdom,Gifts & Cards,-5.56
C552913,10027,GLASS STORAGE JARS SET,-11,2023-10-30 00:00,7.25,C11671,France,Kitchen,-79.75
C552919,10057,CARD GAME FAMILY FUN RED,-2,2024-11-17 00:00,17.56,C13363,United Kingdom,Toys & Games,-35.12
C552919,10066,DESK ORGANISER BAMBOO RED,-10,2024-11-17 00:00,7.74,C13363,United Kingdom,Stationery,-77.4
C552919,10038,GIFT WRAP SET ASSORTED BLUE,-9,2024-11-17 00:00,9.16,C13363,United Kingdom,Gifts & Cards,-82.44
C552919,10017,SCENTED REED DIFFUSER,-2,2024-11-17 00:00,9.4,C13363,United Kingdom,Home Decor,-18.8
C552919,10059,CLAY MODELLING KIT LARGE,500,2024-11-17 00:00,6.02,C13363,United Kingdom,Toys & Games,3010.0
C552919,10026,GLASS STORAGE JARS SET BLUE,-7,2024-11-17 00:00,14.05,C13363,United Kingdom,Kitchen,-98.35
C552919,10013,STRING LIGHT GARLAND SMALL,-1,2024-11-17 00:00,6.71,C13363,United Kingdom,Home Decor,-6.71
C552919,10079,BUTTERFLY WIND SPINNER LARGE,120,2024-11-17 00:00,24.74,C13363,United Kingdom,Garden,2968.8
C552919,10074,FOUNTAIN PEN GIFT SET RED,-11,2024-11-17 00:00,4.97,C13363,United Kingdom,Stationery,-54.67
C552919,10086,CANVAS TOTE BAG PRINTED SMALL,-9,2024-11-17 00:00,7.17,C13363,United Kingdom,Clothing,-64.53
C552919,10022,FLORAL TEA SET BLUE,-10,2024-11-17 00:00,24.65,C13363,United Kingdom,Kitchen,-246.5
C552937,10060,CLAY MODELLING KIT BLUE,-6,2022-12-25 00:00,12.8,C14345,United Kingdom,Toys & Games,-76.80000000000001
C552952,10043,MINI GIFT BAGS ASSORTED,-8,2023-08-04 00:00,2.55,C13257,United Kingdom,Gifts & Cards,-20.4
C552952,10070,WASHI TAPE COLLECTION BLUE,120,2023-08-04 00:00,5.43,C13257,United Kingdom,Stationery,651.5999999999999
C552952,10088,WOOL FELT HAT,-1,2023-08-04 00:00,18.57,C13257,United Kingdom,Clothing,-18.57
C552952,10042,THANK YOU CARDS PACK 10 LARGE,-5,2023-08-04 00:00,6.35,C13257,United Kingdom,Gifts & Cards,-31.75
C552952,10016,RUSTIC MIRROR FRAME BLUE,-4,2023-08-04 00:00,11.62,C13257,United Kingdom,Home Decor,-46.48
C552952,10036,PERSONALISED BIRTHDAY CARD RED,-5,2023-08-04 00:00,11.05,C13257,United Kingdom,Gifts & Cards,-55.25
C552952,10052,PLUSH BEAR COLLECTION SMALL,-3,2023-08-04 00:00,16.71,C13257,United Kingdom,Toys & Games,-50.13
C552952,10015,RUSTIC MIRROR FRAME LARGE,-5,2023-08-04 00:00,12.59,C13257,United Kingdom,Home Decor,-62.95
C552952,10014,WICKER STORAGE BASKET GREEN,-4,2023-08-04 00:00,3.71,C13257,United Kingdom,Home Decor,-14.84
C553031,10092,COTTON SLEEP MASK SET GREEN,-12,2022-12-26 00:00,23.51,C11581,United Kingdom,Clothing,-282.12
C553031,10059,CLAY MODELLING KIT LARGE,-11,2022-12-26 00:00,6.02,C11581,United Kingdom,Toys & Games,-66.22
C553031,10021,RETRO ENAMEL MUG RED,-7,2022-12-26 00:00,2.58,C11581,United Kingdom,Kitchen,-18.06
C553031,10016,RUSTIC MIRROR FRAME BLUE,-2,2022-12-26 00:00,11.62,C11581,United Kingdom,Home Decor,-23.24
C553031,10037,GIFT WRAP SET ASSORTED RED,-1,2022-12-26 00:00,2.41,C11581,United Kingdom,Gifts & Cards,-2.41
C553031,10007,WOODEN PHOTO FRAME LARGE,-1,2022-12-26 00:00,11.27,C11581,United Kingdom,Home Decor,-11.27
C553031,10081,BIRD FEEDER HANGING LARGE,-1,2022-12-26 00:00,28.32,C11581,United Kingdom,Garden,-28.32
C553031,10027,GLASS STORAGE JARS SET,-1,2022-12-26 00:00,7.25,C11581,United Kingdom,Kitchen,-7.25
C553031,10058,CLAY MODELLING KIT,-6,2022-12-26 00:00,16.19,C11581,United Kingdom,Toys & Games,-97.14
C553087,10081,BIRD FEEDER HANGING LARGE,-2,2023-08-14 00:00,28.32,C14042,United Kingdom,Garden,-56.64
C553121,10069,WASHI TAPE COLLECTION RED,-10,2024-07-19 00:00,7.96,C14313,France,Stationery,-79.6
C553121,10090,LINEN APRON WITH POCKET RED,-10,2024-07-19 00:00,12.61,C14313,France,Clothing,-126.1
C553121,10038,GIFT WRAP SET ASSORTED BLUE,-2,2024-07-19 00:00,9.16,C14313,France,Gifts & Cards,-18.32
C553206,10062,FOAM DART BLASTER,-4,2023-11-06 00:00,18.32,C14391,United Kingdom,Toys & Games,-73.28
C553225,10006,WOODEN PHOTO FRAME,-6,2022-12-03 00:00,11.45,C13165,United Kingdom,Home Decor,-68.69999999999999
C553234,10014,WICKER STORAGE BASKET GREEN,-5,2024-09-09 00:00,3.71,C11894,United Kingdom,Home Decor,-18.55
C553241,10075,CERAMIC PLANT POT SET LARGE,-10,2023-12-14 00:00,10.83,C10323,United Kingdom,Garden,-108.3
C553241,10005,HANGING HEART DECORATION GREEN,-11,2023-12-14 00:00,5.41,C10323,United Kingdom,Home Decor,-59.510000000000005
C553271,10090,LINEN APRON WITH POCKET RED,-10,2023-09-10 00:00,12.61,,Other,Clothing,-126.1
C553320,10076,SEED STARTER KIT SMALL,-7,2023-07-20 00:00,23.56,C11659,United Kingdom,Garden,-164.92
C553320,10027,GLASS STORAGE JARS SET,-7,2023-07-20 00:00,7.25,C11659,United Kingdom,Kitchen,-50.75
C553361,10022,FLORAL TEA SET BLUE,-7,2022-12-22 00:00,24.65,C13701,United Kingdom,Kitchen,-172.54999999999998
C553417,10086,CANVAS TOTE BAG PRINTED SMALL,-1,2024-07-09 00:00,7.17,C10323,United Kingdom,Clothing,-7.17
C553467,10039,RIBBON BUNDLE PACK BLUE,-10,2023-12-27 00:00,10.86,C13072,United Kingdom,Gifts & Cards,-108.6
C553552,10078,BUTTERFLY WIND SPINNER,-3,2024-04-21 00:00,11.38,C12557,United Kingdom,Garden,-34.14
C553552,10029,HERB GARDEN PLANTER SMALL,-7,2024-04-21 00:00,6.66,C12557,United Kingdom,Kitchen,-46.620000000000005
C553570,10056,CARD GAME FAMILY FUN SMALL,-12,2024-02-11 00:00,23.59,C11748,United Kingdom,Toys & Games,-283.08
C553570,10034,PERSONALISED BIRTHDAY CARD SMALL,-2,2024-02-11 00:00,8.16,C11748,United Kingdom,Gifts & Cards,-16.32
C553570,10004,HANGING HEART DECORATION,-10,2024-02-11 00:00,3.67,C11748,United Kingdom,Home Decor,-36.7
C553570,10091,COTTON SLEEP MASK SET RED,-8,2024-02-11 00:00,12.34,C11748,United Kingdom,Clothing,-98.72
C553594,10018,SCENTED REED DIFFUSER GREEN,-8,2024-11-19 00:00,12.87,C14927,United Kingdom,Home Decor,-102.96
C553608,10055,CARD GAME FAMILY FUN LARGE,-6,2024-03-20 00:00,7.13,C13640,United Kingdom,Toys & Games,-42.78
C553731,10065,STICKY NOTE PADS PACK SMALL,-5,2022-12-31 00:00,4.14,C13828,Germany,Stationery,-20.7
C553731,10071,WASHI TAPE COLLECTION GREEN,-11,2022-12-31 00:00,3.87,C13828,Germany,Stationery,-42.57
C553731,10047,WAX SEAL STAMP KIT BLUE,-3,2022-12-31 00:00,10.45,C13828,Germany,Gifts & Cards,-31.35
C553731,10024,CAST IRON SKILLET SMALL,-6,2022-12-31 00:00,5.32,C13828,Germany,Kitchen,-31.92
C553731,10010,METAL WALL CLOCK BLUE,-10,2022-12-31 00:00,2.58,C13828,Germany,Home Decor,-25.8
C553731,10079,BUTTERFLY WIND SPINNER LARGE,-3,2022-12-31 00:00,24.74,C13828,Germany,Garden,-74.22
C553731,10030,HERB GARDEN PLANTER LARGE,-11,2022-12-31 00:00,9.12,C13828,Germany,Kitchen,-100.32
C553731,10049,RETRO TIN TOY CAR LARGE,-8,2022-12-31 00:00,6.01,C13828,Germany,Toys & Games,-48.08
C553731,10090,LINEN APRON WITH POCKET RED,-10,2022-12-31 00:00,12.61,C13828,Germany,Clothing,-126.1
C553731,10031,COPPER MEASURING CUPS RED,-12,2022-12-31 00:00,20.81,C13828,Germany,Kitchen,-249.72
C553731,10062,FOAM DART BLASTER,-12,2022-12-31 00:00,18.32,C13828,Germany,Toys & Games,-219.84
C553731,10076,SEED STARTER KIT SMALL,-2,2022-12-31 00:00,23.56,C13828,Germany,Garden,-47.12
C553731,10033,VINTAGE RECIPE BOOK STAND BLUE,-12,2022-12-31 00:00,22.96,C13828,Germany,Kitchen,-275.52
C553865,10048,WOODEN PUZZLE ANIMALS SMALL,-7,2023-05-01 00:00,22.46,C12091,Australia,Toys & Games,-157.22
C553867,10048,WOODEN PUZZLE ANIMALS SMALL,-12,2023-12-30 00:00,22.46,C11156,United Kingdom,Toys & Games,-269.52
C553867,10023,BAMBOO CUTTING BOARD,-10,2023-12-30 00:00,10.43,C11156,United Kingdom,Kitchen,-104.3
